,p300_processed_1.csv,h3k27ac_processed_5.csv,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
1269,1.80795,14.4249,3.05339,3.32344,6.39709,6.62044,6.62044,6.39709,3.32344,3.05339,14.4249,1.80795
1270,1.40479,10.0022,1.92841,2.87114,3.36537,1.40616,1.40616,3.36537,2.87114,1.92841,10.0022,1.40479
1271,4.73907,16.6077,5.73334,5.54248,3.2761,3.42832,3.42832,3.2761,5.54248,5.73334,16.6077,4.73907
1272,0.597764,9.89788,0.893631,1.5574,0.536309,0.947803,0.947803,0.536309,1.5574,0.893631,9.89788,0.597764
1273,0.957706,4.1654,0.295447,2.53415,0.426198,0.47728,0.47728,0.426198,2.53415,0.295447,4.1654,0.957706
1274,1.2158,8.13186,2.10259,2.79976,2.08284,1.91471,1.91471,2.08284,2.79976,2.10259,8.13186,1.2158
1275,56.2532,200.496,93.5243,88.7095,21.8466,11.433,11.433,21.8466,88.7095,93.5243,200.496,56.2532
1276,53.5461,217.373,68.1101,75.3983,107.115,69.4263,69.4263,107.115,75.3983,68.1101,217.373,53.5461
1277,64.2273,224.411,58.621,60.8805,118.932,77.0896,77.0896,118.932,60.8805,58.621,224.411,64.2273
1278,23.48,83.2425,22.9447,27.1,11.2948,17.0905,17.0905,11.2948,27.1,22.9447,83.2425,23.48
1279,3.12437,35.376,8.06286,16.9975,10.6696,10.6789,10.6789,10.6696,16.9975,8.06286,35.376,3.12437
1280,7.82503,60.5553,6.83904,21.2715,19.1169,24.9684,24.9684,19.1169,21.2715,6.83904,60.5553,7.82503
1281,338.163,827.557,331.41,181.719,111.321,87.6204,87.6204,111.321,181.719,331.41,827.557,338.163
1282,0.512563,11.3568,2.91926,0.537903,0.620661,1.18552,1.18552,0.620661,0.537903,2.91926,11.3568,0.512563
1283,54.8287,229.401,76.5196,76.7209,22.7055,12.7828,12.7828,22.7055,76.7209,76.5196,229.401,54.8287
1284,91.7298,250.276,72.3914,75.2482,56.9224,21.1783,21.1783,56.9224,75.2482,72.3914,250.276,91.7298
1285,177.872,473.611,207.136,176.492,68.0097,36.4597,36.4597,68.0097,176.492,207.136,473.611,177.872
1286,0.241082,6.83647,1.78969,2.33875,0.544511,0.463571,0.463571,0.544511,2.33875,1.78969,6.83647,0.241082
1287,0.1231,14.9773,4.60217,7.59531,3.71484,1.72463,1.72463,3.71484,7.59531,4.60217,14.9773,0.1231
1288,7.25558,53.7421,3.61241,25.403,22.7245,28.1394,28.1394,22.7245,25.403,3.61241,53.7421,7.25558
1289,1.19954,9.67621,2.26287,2.67362,19.7342,10.367,10.367,19.7342,2.67362,2.26287,9.67621,1.19954
1290,47.6035,143.383,34.3315,22.4242,67.8756,34.9842,34.9842,67.8756,22.4242,34.3315,143.383,47.6035
1291,1.16455,14.4137,2.60146,1.93905,1.47992,0.517491,0.517491,1.47992,1.93905,2.60146,14.4137,1.16455
1292,76.6628,279.402,96.1565,104.889,34.8733,24.4328,24.4328,34.8733,104.889,96.1565,279.402,76.6628
1293,29.5105,119.803,72.3411,74.7463,60.5843,33.3231,33.3231,60.5843,74.7463,72.3411,119.803,29.5105
1294,11.5783,55.6027,13.4576,18.3662,13.8909,9.78687,9.78687,13.8909,18.3662,13.4576,55.6027,11.5783
1295,51.6799,169.319,50.2518,63.7543,54.2096,68.6716,68.6716,54.2096,63.7543,50.2518,169.319,51.6799
1296,20.7957,94.0749,15.0226,16.5775,58.7387,36.9369,36.9369,58.7387,16.5775,15.0226,94.0749,20.7957
1297,5.23424,51.2851,11.6887,15.547,19.3479,12.5273,12.5273,19.3479,15.547,11.6887,51.2851,5.23424
1298,4.32561,39.3028,7.86134,7.73157,7.62959,4.82879,4.82879,7.62959,7.73157,7.86134,39.3028,4.32561
1299,0.484162,13.3633,1.71933,0.825158,2.45739,1.35896,1.35896,2.45739,0.825158,1.71933,13.3633,0.484162
1300,128.187,345.842,134.712,87.2687,94.8073,85.3244,85.3244,94.8073,87.2687,134.712,345.842,128.187
1301,66.7565,178.715,77.5474,35.4666,26.4661,19.2827,19.2827,26.4661,35.4666,77.5474,178.715,66.7565
1302,192.282,553.834,166.778,131.631,119.468,113.557,113.557,119.468,131.631,166.778,553.834,192.282
1303,1.26419,11.9839,1.66318,1.01396,0.310728,0.640082,0.640082,0.310728,1.01396,1.66318,11.9839,1.26419
1304,1.87685,33.0152,3.85153,4.90621,5.46937,3.5276,3.5276,5.46937,4.90621,3.85153,33.0152,1.87685
1305,0.0031348,2.91585,0.770627,1.01906,0.391007,0.306192,0.306192,0.391007,1.01906,0.770627,2.91585,0.0031348
1306,75.7259,206.208,64.004,49.1853,64.0633,42.0367,42.0367,64.0633,49.1853,64.004,206.208,75.7259
1307,0.448516,13.2573,0.789391,1.36471,10.6233,2.87672,2.87672,10.6233,1.36471,0.789391,13.2573,0.448516
1308,0.672836,18.7526,4.08236,7.98408,6.71912,7.30334,7.30334,6.71912,7.98408,4.08236,18.7526,0.672836
1309,94.8976,459.369,244.662,295.715,49.435,41.0322,41.0322,49.435,295.715,244.662,459.369,94.8976
1310,93.6299,305.678,95.076,111.974,89.7761,86.1778,86.1778,89.7761,111.974,95.076,305.678,93.6299
1311,29.0873,165.611,65.694,76.6364,77.3871,47.3467,47.3467,77.3871,76.6364,65.694,165.611,29.0873
1312,0.814114,10.9375,1.01573,1.99745,0.890508,1.22024,1.22024,0.890508,1.99745,1.01573,10.9375,0.814114
1313,39.159,120.48,33.2115,37.8829,32.2239,14.2191,14.2191,32.2239,37.8829,33.2115,120.48,39.159
1314,0.704999,12.2683,1.05561,4.32449,1.30723,0.368496,0.368496,1.30723,4.32449,1.05561,12.2683,0.704999
1315,64.665,206.95,61.806,48.9865,19.6971,9.20289,9.20289,19.6971,48.9865,61.806,206.95,64.665
1316,168.167,394.445,187.939,98.3945,134.169,100.161,100.161,134.169,98.3945,187.939,394.445,168.167
1317,102.945,294.963,111.395,98.6501,46.9825,35.363,35.363,46.9825,98.6501,111.395,294.963,102.945
1318,217.225,614.483,255.081,183.461,124.276,67.3733,67.3733,124.276,183.461,255.081,614.483,217.225
1319,121.858,440.639,202.035,206.518,78.3799,53.952,53.952,78.3799,206.518,202.035,440.639,121.858
1320,12.836,74.812,6.38308,7.63955,14.0722,6.41461,6.41461,14.0722,7.63955,6.38308,74.812,12.836
1321,0.62635,6.34267,0.326979,1.91496,0.9378,0.397258,0.397258,0.9378,1.91496,0.326979,6.34267,0.62635
1322,1.75421,7.23167,2.91593,1.6605,0.467191,0.765926,0.765926,0.467191,1.6605,2.91593,7.23167,1.75421
1323,0.341829,9.07501,1.61695,1.77445,1.61546,0.548957,0.548957,1.61546,1.77445,1.61695,9.07501,0.341829
1324,0.668039,6.47007,0.900817,1.4146,1.89744,0.10871,0.10871,1.89744,1.4146,0.900817,6.47007,0.668039
1325,14.9278,97.2336,13.0322,29.0178,34.7233,20.9319,20.9319,34.7233,29.0178,13.0322,97.2336,14.9278
1326,0.502575,31.6971,0.444758,14.334,7.14842,1.55189,1.55189,7.14842,14.334,0.444758,31.6971,0.502575
1327,2.19984,13.9658,4.26045,9.56091,11.6573,6.98451,6.98451,11.6573,9.56091,4.26045,13.9658,2.19984
1328,2.57592,30.4041,5.69344,9.94793,4.63412,1.92965,1.92965,4.63412,9.94793,5.69344,30.4041,2.57592
1329,0.50533,10.4676,0.365422,2.14395,0.635884,0.136251,0.136251,0.635884,2.14395,0.365422,10.4676,0.50533
1330,9.06756,39.9577,24.4152,15.6728,15.4971,9.65266,9.65266,15.4971,15.6728,24.4152,39.9577,9.06756
1331,0.272394,7.87729,0.430587,1.70172,0.770653,1.7816,1.7816,0.770653,1.70172,0.430587,7.87729,0.272394
1332,6.85966,32.9655,14.261,40.1898,23.9465,21.1309,21.1309,23.9465,40.1898,14.261,32.9655,6.85966
1333,52.8762,201.211,87.3658,56.2586,21.2091,13.4072,13.4072,21.2091,56.2586,87.3658,201.211,52.8762
1334,10.2805,49.6711,13.1065,23.2566,10.9165,11.1635,11.1635,10.9165,23.2566,13.1065,49.6711,10.2805
1335,2.08965,19.4077,2.57861,4.15629,3.49261,1.20591,1.20591,3.49261,4.15629,2.57861,19.4077,2.08965
1336,8.52522,46.5254,17.4948,17.6012,4.20982,3.9798,3.9798,4.20982,17.6012,17.4948,46.5254,8.52522
1337,18.589,109.213,72.6255,79.9502,39.6122,16.0589,16.0589,39.6122,79.9502,72.6255,109.213,18.589
1338,18.8744,144.636,20.6994,50.8338,38.0051,60.5897,60.5897,38.0051,50.8338,20.6994,144.636,18.8744
1339,1.65365,12.4899,1.78886,2.09102,1.74454,2.59378,2.59378,1.74454,2.09102,1.78886,12.4899,1.65365
1340,1.01509,9.12523,0.46383,0.190052,0.600196,0.356432,0.356432,0.600196,0.190052,0.46383,9.12523,1.01509
1341,0.390783,15.7157,1.53113,1.05887,2.82448,1.01336,1.01336,2.82448,1.05887,1.53113,15.7157,0.390783
1342,2.99971,46.3164,2.03804,16.194,3.90068,2.17123,2.17123,3.90068,16.194,2.03804,46.3164,2.99971
1343,28.8401,108.527,41.3625,56.4416,34.2621,23.8516,23.8516,34.2621,56.4416,41.3625,108.527,28.8401
1344,13.5638,95.2561,28.7254,17.8936,23.7313,17.8272,17.8272,23.7313,17.8936,28.7254,95.2561,13.5638
1345,4.75101,32.1675,8.18673,21.1367,2.21976,0.711407,0.711407,2.21976,21.1367,8.18673,32.1675,4.75101
1346,6.98345,42.6376,4.71002,13.0217,5.86306,2.25284,2.25284,5.86306,13.0217,4.71002,42.6376,6.98345
1347,13.2108,56.0126,19.1126,24.0545,9.60165,14.5647,14.5647,9.60165,24.0545,19.1126,56.0126,13.2108
1348,4.44291,36.9165,1.94171,5.1678,7.89767,6.3175,6.3175,7.89767,5.1678,1.94171,36.9165,4.44291
1349,0.0129223,4.69326,4.21194,1.09207,0.336255,0.142635,0.142635,0.336255,1.09207,4.21194,4.69326,0.0129223
1350,0.845973,16.7812,4.20923,4.26638,4.61364,2.24691,2.24691,4.61364,4.26638,4.20923,16.7812,0.845973
1351,1.94675,26.5373,3.4001,12.3677,8.76878,4.33342,4.33342,8.76878,12.3677,3.4001,26.5373,1.94675
1352,0.784438,9.28196,1.76753,5.28523,1.01893,2.23522,2.23522,1.01893,5.28523,1.76753,9.28196,0.784438
1353,5.01751,33.2022,8.92929,7.72543,2.31206,1.98839,1.98839,2.31206,7.72543,8.92929,33.2022,5.01751
1354,17.8229,99.1069,24.1965,27.0284,8.40148,2.8518,2.8518,8.40148,27.0284,24.1965,99.1069,17.8229
1355,1.17839,13.3817,1.14491,1.23415,1.5343,0.460241,0.460241,1.5343,1.23415,1.14491,13.3817,1.17839
1356,0.730708,14.8906,0.378637,0.830668,0.960789,0.447484,0.447484,0.960789,0.830668,0.378637,14.8906,0.730708
1357,0.506259,14.3192,5.19907,7.75452,2.85432,1.21509,1.21509,2.85432,7.75452,5.19907,14.3192,0.506259
1358,7.74231,68.2394,15.9162,18.9882,2.41785,1.53285,1.53285,2.41785,18.9882,15.9162,68.2394,7.74231
1359,6.89966,46.2113,3.52891,19.5054,3.09279,8.06036,8.06036,3.09279,19.5054,3.52891,46.2113,6.89966
1360,0.4955,17.8739,1.64626,3.74019,1.23431,0.385613,0.385613,1.23431,3.74019,1.64626,17.8739,0.4955
1361,0.463353,4.74891,0.289378,0.765197,0.0815135,0.42881,0.42881,0.0815135,0.765197,0.289378,4.74891,0.463353
1362,7.16149,45.0801,10.3709,11.1058,6.28895,3.17065,3.17065,6.28895,11.1058,10.3709,45.0801,7.16149
1363,9.83986,44.0235,9.94878,19.0834,52.6952,38.6736,38.6736,52.6952,19.0834,9.94878,44.0235,9.83986
1364,2.14722,12.2294,0.639915,5.0238,2.9497,1.84703,1.84703,2.9497,5.0238,0.639915,12.2294,2.14722
1365,3.30854,24.9752,5.78201,12.6831,6.42029,1.76197,1.76197,6.42029,12.6831,5.78201,24.9752,3.30854
1366,3.80885,28.4532,5.47132,13.0744,1.87875,5.3137,5.3137,1.87875,13.0744,5.47132,28.4532,3.80885
1367,0.375713,8.51501,0.074198,0.639327,1.25214,0.371065,0.371065,1.25214,0.639327,0.074198,8.51501,0.375713
1368,0.279924,16.996,0.502514,6.70806,1.83172,3.12415,3.12415,1.83172,6.70806,0.502514,16.996,0.279924
1369,5.08326,17.9024,4.62176,8.00368,1.09552,1.18821,1.18821,1.09552,8.00368,4.62176,17.9024,5.08326
1370,0.745925,3.52649,1.17765,3.32553,0.12858,0.235047,0.235047,0.12858,3.32553,1.17765,3.52649,0.745925
1371,1.39772,10.5213,2.09374,4.17345,0.478672,1.06577,1.06577,0.478672,4.17345,2.09374,10.5213,1.39772
1372,0.729852,11.9336,0.865157,3.35642,2.66903,0.388536,0.388536,2.66903,3.35642,0.865157,11.9336,0.729852
1373,0.270007,5.6677,0.500615,2.2556,0.315472,0.810939,0.810939,0.315472,2.2556,0.500615,5.6677,0.270007
1374,0.00628931,6.75013,0.338067,3.00321,1.79548,0.479962,0.479962,1.79548,3.00321,0.338067,6.75013,0.00628931
1375,0.356379,14.1126,0.870449,8.16519,1.21277,0.995788,0.995788,1.21277,8.16519,0.870449,14.1126,0.356379
1376,0.940491,14.642,3.42404,3.51212,0.542147,2.47766,2.47766,0.542147,3.51212,3.42404,14.642,0.940491
1377,1.39768,21.5374,3.46124,13.1892,4.0622,2.05019,2.05019,4.0622,13.1892,3.46124,21.5374,1.39768
1378,4.03183,27.1451,3.51844,3.04675,2.62699,1.84659,1.84659,2.62699,3.04675,3.51844,27.1451,4.03183
1379,0.206289,10.8896,0.623929,1.44784,1.74254,1.58892,1.58892,1.74254,1.44784,0.623929,10.8896,0.206289
1380,21.9435,94.1087,18.2083,22.6172,12.896,4.92512,4.92512,12.896,22.6172,18.2083,94.1087,21.9435
1381,0.171871,6.28129,0.354803,1.48789,0.176377,0.607613,0.607613,0.176377,1.48789,0.354803,6.28129,0.171871
1382,155.283,475.893,169.406,163.165,108.018,75.7352,75.7352,108.018,163.165,169.406,475.893,155.283
1383,1.92131,15.1996,1.47954,11.91,3.05883,2.27491,2.27491,3.05883,11.91,1.47954,15.1996,1.92131
1384,0.0114943,2.66288,0.445029,1.76365,0.0592148,0.0639071,0.0639071,0.0592148,1.76365,0.445029,2.66288,0.0114943
1385,3.78031,21.0941,7.14111,5.64137,20.9737,6.17046,6.17046,20.9737,5.64137,7.14111,21.0941,3.78031
1386,4.52492,27.4239,8.10618,7.5916,18.2892,6.9437,6.9437,18.2892,7.5916,8.10618,27.4239,4.52492
1387,0.177414,22.8235,4.10372,7.26243,4.89769,2.16261,2.16261,4.89769,7.26243,4.10372,22.8235,0.177414
1388,3.76952,53.0574,9.61433,19.5171,9.36675,5.6129,5.6129,9.36675,19.5171,9.61433,53.0574,3.76952
1389,1.95102,39.2595,8.55446,24.6918,3.14666,1.62154,1.62154,3.14666,24.6918,8.55446,39.2595,1.95102
1390,0.00719424,4.16918,0.631616,1.45839,0.341998,0.0134836,0.0134836,0.341998,1.45839,0.631616,4.16918,0.00719424
1391,0.659304,8.88119,1.83748,8.34408,4.55344,0.432038,0.432038,4.55344,8.34408,1.83748,8.88119,0.659304
1392,0.111365,7.73486,1.75291,3.23101,1.3475,0.435985,0.435985,1.3475,3.23101,1.75291,7.73486,0.111365
1393,5.26477,14.9036,10.9694,4.8048,2.601,0.438599,0.438599,2.601,4.8048,10.9694,14.9036,5.26477
1394,1.58096,13.4464,0.488431,7.96635,11.2694,3.82467,3.82467,11.2694,7.96635,0.488431,13.4464,1.58096
1395,0.82276,10.7089,2.14148,5.60159,1.98126,2.23136,2.23136,1.98126,5.60159,2.14148,10.7089,0.82276
1396,1.39345,18.862,3.13625,10.6581,15.9683,7.37472,7.37472,15.9683,10.6581,3.13625,18.862,1.39345
1397,17.2209,104.544,23.8562,18.8104,25.524,13.466,13.466,25.524,18.8104,23.8562,104.544,17.2209
1398,23.8285,84.4995,42.6108,61.4395,9.45579,7.31343,7.31343,9.45579,61.4395,42.6108,84.4995,23.8285
1399,19.244,40.912,14.4438,16.7832,6.70436,2.76319,2.76319,6.70436,16.7832,14.4438,40.912,19.244
1400,28.1143,118.928,53.839,73.0926,14.3184,5.96337,5.96337,14.3184,73.0926,53.839,118.928,28.1143
1401,123.988,360.292,163.193,103.418,48.498,25.5855,25.5855,48.498,103.418,163.193,360.292,123.988
1402,167.28,454.837,188.477,136.462,38.5025,22.0132,22.0132,38.5025,136.462,188.477,454.837,167.28
1403,1.51553,21.5053,8.65856,3.7483,14.2017,4.38389,4.38389,14.2017,3.7483,8.65856,21.5053,1.51553
1404,15.8259,85.5764,27.8647,31.7705,27.6979,15.3696,15.3696,27.6979,31.7705,27.8647,85.5764,15.8259
1405,1.21089,22.282,3.51441,2.9639,1.59562,0.255884,0.255884,1.59562,2.9639,3.51441,22.282,1.21089
1406,22.7739,106.066,16.354,17.117,20.5664,11.8913,11.8913,20.5664,17.117,16.354,106.066,22.7739
1407,95.3412,278.917,106.611,50.7759,67.3527,50.0738,50.0738,67.3527,50.7759,106.611,278.917,95.3412
1408,66.4912,179.684,83.1421,45.8875,28.178,20.8057,20.8057,28.178,45.8875,83.1421,179.684,66.4912
1409,20.688,120.321,22.1677,35.9849,58.2816,32.8398,32.8398,58.2816,35.9849,22.1677,120.321,20.688
1410,3.98045,37.1341,6.50069,4.02901,26.0763,5.04569,5.04569,26.0763,4.02901,6.50069,37.1341,3.98045
1411,1.68037,7.6,1.70707,1.0858,0.317358,0.998246,0.998246,0.317358,1.0858,1.70707,7.6,1.68037
1412,22.4109,65.5572,44.472,22.4102,18.6325,24.3786,24.3786,18.6325,22.4102,44.472,65.5572,22.4109
1413,77.9214,175.695,73.9522,52.1509,101.853,87.7173,87.7173,101.853,52.1509,73.9522,175.695,77.9214
1414,2.32924,30.518,4.03699,1.45789,2.87517,1.29186,1.29186,2.87517,1.45789,4.03699,30.518,2.32924
1415,30.7267,137.481,30.5224,31.1407,35.9218,21.9419,21.9419,35.9218,31.1407,30.5224,137.481,30.7267
1416,106.686,452.369,136.245,137.118,78.6391,68.8972,68.8972,78.6391,137.118,136.245,452.369,106.686
1417,0.706737,22.5499,2.17195,1.0918,4.19971,0.746353,0.746353,4.19971,1.0918,2.17195,22.5499,0.706737
1418,11.8172,56.2959,8.59172,9.60981,1.86258,2.03189,2.03189,1.86258,9.60981,8.59172,56.2959,11.8172
1419,1.754,33.8711,3.87812,6.59845,11.0005,4.88378,4.88378,11.0005,6.59845,3.87812,33.8711,1.754
1420,64.2802,160.044,50.5342,27.5037,74.9297,29.6227,29.6227,74.9297,27.5037,50.5342,160.044,64.2802
1421,132.732,401.893,142.826,134.38,79.4334,58.8921,58.8921,79.4334,134.38,142.826,401.893,132.732
1422,46.8892,162.908,33.8289,24.2826,62.6497,35.508,35.508,62.6497,24.2826,33.8289,162.908,46.8892
1423,99.2477,262.81,100.367,41.5469,36.5889,21.1267,21.1267,36.5889,41.5469,100.367,262.81,99.2477
1424,0.575545,10.9333,2.6776,4.26298,2.45571,1.3427,1.3427,2.45571,4.26298,2.6776,10.9333,0.575545
1425,19.1671,67.7989,15.0617,10.0028,10.878,4.16951,4.16951,10.878,10.0028,15.0617,67.7989,19.1671
1426,32.8552,115.211,29.7699,18.0272,33.1652,20.3628,20.3628,33.1652,18.0272,29.7699,115.211,32.8552
1427,32.7079,107.81,38.6969,44.823,65.7742,54.4126,54.4126,65.7742,44.823,38.6969,107.81,32.7079
1428,0.984754,3.80452,0.568079,3.33469,3.42317,3.32987,3.32987,3.42317,3.33469,0.568079,3.80452,0.984754
1429,0.215678,14.3194,2.89197,2.42946,0.948175,0.208292,0.208292,0.948175,2.42946,2.89197,14.3194,0.215678
1430,0.0786783,11.7484,0.248027,2.65403,1.9339,1.44892,1.44892,1.9339,2.65403,0.248027,11.7484,0.0786783
1431,0.0713417,4.87751,0.486623,4.45396,1.54222,0.60492,0.60492,1.54222,4.45396,0.486623,4.87751,0.0713417
1432,0.84,6.55138,0.301959,2.95184,5.94649,2.59483,2.59483,5.94649,2.95184,0.301959,6.55138,0.84
1433,0.449405,19.3642,2.19229,1.47207,0.568054,3.91583,3.91583,0.568054,1.47207,2.19229,19.3642,0.449405
1434,71.0161,232.504,69.9842,68.5517,46.1482,27.4667,27.4667,46.1482,68.5517,69.9842,232.504,71.0161
1435,2.43205,10.8979,1.37776,7.83456,0.627018,0.550824,0.550824,0.627018,7.83456,1.37776,10.8979,2.43205
1436,129.758,381.525,149.838,109.217,92.1989,75.291,75.291,92.1989,109.217,149.838,381.525,129.758
1437,17.9894,87.4966,19.4759,27.0526,40.2982,27.1139,27.1139,40.2982,27.0526,19.4759,87.4966,17.9894
1438,3.33875,23.7844,0.907418,9.68901,3.54693,4.80103,4.80103,3.54693,9.68901,0.907418,23.7844,3.33875
1439,183.58,635.138,211.523,204.595,186.873,148.879,148.879,186.873,204.595,211.523,635.138,183.58
1440,131.935,305.961,102.24,43.4473,123.827,73.8338,73.8338,123.827,43.4473,102.24,305.961,131.935
1441,18.8145,90.889,20.6697,21.4754,71.3098,36.0981,36.0981,71.3098,21.4754,20.6697,90.889,18.8145
1442,10.7437,40.3582,14.2763,13.4318,28.049,13.3073,13.3073,28.049,13.4318,14.2763,40.3582,10.7437
1443,30.1835,94.5584,29.2941,27.1856,40.4727,39.7481,39.7481,40.4727,27.1856,29.2941,94.5584,30.1835
1444,6.81831,41.0673,13.7828,15.4997,11.3993,10.0754,10.0754,11.3993,15.4997,13.7828,41.0673,6.81831
1445,16.6619,78.4036,11.2871,18.8028,3.99567,1.39399,1.39399,3.99567,18.8028,11.2871,78.4036,16.6619
1446,202.038,548.643,250.955,160.152,162.77,139.583,139.583,162.77,160.152,250.955,548.643,202.038
1447,19.7505,108.728,19.4881,17.851,29.6951,19.6681,19.6681,29.6951,17.851,19.4881,108.728,19.7505
1448,9.03377,43.0422,23.8098,9.20283,35.5785,16.9719,16.9719,35.5785,9.20283,23.8098,43.0422,9.03377
1449,16.9792,57.5008,19.0057,23.9912,42.3652,36.9528,36.9528,42.3652,23.9912,19.0057,57.5008,16.9792
1450,10.3004,50.0847,22.6216,14.6457,18.7362,12.5709,12.5709,18.7362,14.6457,22.6216,50.0847,10.3004
1451,0.692688,8.30822,1.0389,1.15088,2.92717,0.364574,0.364574,2.92717,1.15088,1.0389,8.30822,0.692688
1452,28.5543,91.7017,26.8399,42.5262,84.0167,53.1437,53.1437,84.0167,42.5262,26.8399,91.7017,28.5543
1453,13.1708,77.4106,22.723,16.7866,22.5626,22.5042,22.5042,22.5626,16.7866,22.723,77.4106,13.1708
1454,0.72894,6.23269,1.38191,0.702184,2.83566,0.0804935,0.0804935,2.83566,0.702184,1.38191,6.23269,0.72894
1455,3.44415,8.47948,2.41154,5.38413,6.94096,6.41785,6.41785,6.94096,5.38413,2.41154,8.47948,3.44415
1456,1.48287,20.5111,3.47546,2.8321,6.00295,3.24666,3.24666,6.00295,2.8321,3.47546,20.5111,1.48287
1457,9.92,54.8246,11.2973,3.71217,19.1156,9.62029,9.62029,19.1156,3.71217,11.2973,54.8246,9.92
1458,66.285,168.764,60.9446,41.0156,75.7888,59.2938,59.2938,75.7888,41.0156,60.9446,168.764,66.285
1459,42.6428,153.067,72.791,55.5072,55.5196,25.5167,25.5167,55.5196,55.5072,72.791,153.067,42.6428
1460,10.2192,38.3215,10.1674,15.6212,2.65552,3.17863,3.17863,2.65552,15.6212,10.1674,38.3215,10.2192
1461,53.7448,145.457,46.1929,31.5822,44.866,33.158,33.158,44.866,31.5822,46.1929,145.457,53.7448
1462,13.3804,33.3502,14.0861,11.5646,21.0408,13.2604,13.2604,21.0408,11.5646,14.0861,33.3502,13.3804
1463,5.46695,24.2847,3.71944,4.10229,13.7826,7.51175,7.51175,13.7826,4.10229,3.71944,24.2847,5.46695
1464,204.198,474.768,163.596,83.6689,132.126,101.834,101.834,132.126,83.6689,163.596,474.768,204.198
1465,3.64898,27.73,8.95361,5.93379,7.27531,2.5027,2.5027,7.27531,5.93379,8.95361,27.73,3.64898
1466,0.658534,11.4276,1.98697,0.714672,1.74496,1.18508,1.18508,1.74496,0.714672,1.98697,11.4276,0.658534
1467,2.4892,29.06,12.0646,7.62006,17.6529,5.52929,5.52929,17.6529,7.62006,12.0646,29.06,2.4892
1468,28.6656,65.7037,18.7439,8.86818,33.4377,11.7779,11.7779,33.4377,8.86818,18.7439,65.7037,28.6656
1469,134.977,430.84,183.733,126.634,51.8793,41.5659,41.5659,51.8793,126.634,183.733,430.84,134.977
1470,45.4264,178.797,56.8795,86.9556,12.5117,9.47958,9.47958,12.5117,86.9556,56.8795,178.797,45.4264
1471,25.3568,92.7375,58.1659,57.6913,5.71873,6.94625,6.94625,5.71873,57.6913,58.1659,92.7375,25.3568
1472,3.1454,21.1041,16.3915,11.6036,12.0658,2.58036,2.58036,12.0658,11.6036,16.3915,21.1041,3.1454
1473,19.3281,85.6139,35.8766,30.173,11.7814,4.85405,4.85405,11.7814,30.173,35.8766,85.6139,19.3281
1474,7.7706,69.2009,6.45461,27.1292,6.93038,4.76988,4.76988,6.93038,27.1292,6.45461,69.2009,7.7706
1475,3.67336,16.6195,1.89473,2.73707,1.92598,2.08414,2.08414,1.92598,2.73707,1.89473,16.6195,3.67336
1476,78.2714,255.603,113.072,85.7209,21.9408,10.8753,10.8753,21.9408,85.7209,113.072,255.603,78.2714
1477,62.7207,286.514,63.383,77.4269,35.5519,24.061,24.061,35.5519,77.4269,63.383,286.514,62.7207
1478,70.606,265.116,79.0931,44.3033,35.1206,16.2177,16.2177,35.1206,44.3033,79.0931,265.116,70.606
1479,41.0764,211.663,89.369,94.098,17.8925,15.3484,15.3484,17.8925,94.098,89.369,211.663,41.0764
1480,48.5761,131.572,50.5943,47.1963,29.2195,28.5302,28.5302,29.2195,47.1963,50.5943,131.572,48.5761
1481,3.90978,37.8052,5.70159,27.9057,7.93718,16.4956,16.4956,7.93718,27.9057,5.70159,37.8052,3.90978
1482,138.289,417.035,197.332,163.809,72.4154,45.9303,45.9303,72.4154,163.809,197.332,417.035,138.289
1483,1.98108,20.9957,3.26186,2.65026,5.00219,1.74669,1.74669,5.00219,2.65026,3.26186,20.9957,1.98108
1484,5.19842,19.1544,3.09794,1.71227,29.2823,16.5252,16.5252,29.2823,1.71227,3.09794,19.1544,5.19842
1485,13.9849,57.4656,15.6615,12.7108,6.00502,2.89235,2.89235,6.00502,12.7108,15.6615,57.4656,13.9849
1486,51.6791,109.698,33.6553,23.3242,62.6132,43.3276,43.3276,62.6132,23.3242,33.6553,109.698,51.6791
1487,52.605,220.201,32.1935,35.0295,59.6328,45.1718,45.1718,59.6328,35.0295,32.1935,220.201,52.605
1488,3.30891,31.539,2.40216,2.64431,11.0618,5.49832,5.49832,11.0618,2.64431,2.40216,31.539,3.30891
1489,33.5455,124.853,25.8937,17.4901,31.4629,22.9736,22.9736,31.4629,17.4901,25.8937,124.853,33.5455
