,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,H3K27ac_1.csv,GSM759878_E10_5_hindlimb_H3K27me3_ChIP_seq_rep1_1_all_RPM.csv,GSM759864_E10_5_forelimb_H3K27ac_ChIP_seq_rep1_index_6_1_all_RPM.csv,GSM1036127_ChIPSeq_Smc1a_e11_5limb_rep1_1_all_RPM.csv,ENCFF002DTF_limb_H3K36me3-mouse_115_day_b1_t1_all_RPM.csv,ENCFF002BGH_limb_H3K4me2-mouse_115_day_b2_t1_all_RPM.csv,ENCFF001ZUQ_limb_H3K4me3-mouse_115_day_b1_t1_all_RPM.csv,ENCFF001ZTO_limb_H3K27me3-mouse_115_day_b1_t1_all_RPM.csv,ENCFF001ZSS_limb_H3K9ac-mouse_115_day_b1_t1_all_RPM.csv,ENCFF001ZRY_limb_H3K4me1-mouse_115_day_b1_t1_all_RPM.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
103,0.129283,0.151869,0.113707,0.0506231,0.0114501,0.00638441,0.00279195,0.00286922,0.00436986,0.00168682,0.00157971,0.00538397,0.00494917,0.00538397,0.00132743,0.00337893,0.0046627,0.0144835,0.0167362,0.000528353
104,0.180884,0.119733,0.134121,0.0606372,0.00807244,0.00253709,0.00166504,0.00179351,0.00329916,0.00250423,0.00279937,0.00181851,0.0015801,0.00181851,0.00121272,0.000222947,0.00076913,0.0018639,0.00493028,0.00418338
105,0.236842,0.224507,0.212993,0.143914,0.0182737,0.00796716,0.00311817,0.00249815,0.00683261,0.00115775,0.000857855,0.0032486,0.00362444,0.0032486,0.00172512,0.00547075,0.00320024,0.00892328,0.0115449,0.000557899
106,0.0434783,0.042777,0.0659187,0.0357644,0.00593175,0.00405019,0.00183711,0.000997143,0.0030267,0.00561974,0.000833124,0.00271248,0.00150941,0.00271248,0.000551651,0.00020283,0.000472319,0.00295314,0.00443654,0.00142722
107,0.162621,0.122977,0.210356,0.0898058,0.015208,0.00342923,0.00245417,0.00397419,0.0181146,0.00315419,0.0031649,0.000466089,0.00320645,0.000466089,0.00201543,0.0024571,0.0011504,0.0086048,0.0162439,0.00109774
108,0.389736,0.368932,0.855062,0.464632,0.0204842,0.00881802,0.00196015,0.00470628,0.0313904,0.00232809,0.00512413,0.00496526,0.00274838,0.00496526,0.00181843,0.00230667,0.00612391,0.00897429,0.0179481,0.000940922
109,0.187675,0.1662,0.103641,0.105509,0.0024446,0.00371835,0.00247823,0.000935397,0.00193942,0.00151672,0.000946943,0.00242053,0.00165882,0.00242053,0.000979339,0.00182292,0.00241069,0.00380285,0.00382009,0.00158358
110,0.0478615,0.0773931,0.0224033,0.0325866,0.00403341,0.0026087,0.00449302,0.000789812,0.00032964,0.00165418,0.000531136,0.00351987,0.00525352,0.00351987,0.00200268,0.000441807,0.00129554,0.00585347,0.00636261,0.00069084
111,0.243243,0.304574,0.152807,0.114345,0.00537338,0.00411545,0.00093162,0.00100779,0.00224328,0.00225143,0.000421694,0.00102659,0.0019178,0.00102659,0.000408864,0.000150331,0.00350066,0.00137397,0.00347843,0.00634682
112,0.464477,0.474531,0.148123,0.0770777,0.00197978,0.00199795,0.00337306,0.00424532,0.00162721,0.0013065,0.00163138,0.00281313,0.00327455,0.00281313,0.000878747,0.00281094,0.0056679,0.00296672,0.00567708,0.00136409
113,0.0996678,0.128461,0.223699,0.160576,0.00557578,0.00257903,0.00175594,0.00100206,0.000896196,0.000719561,0.000577603,0.000911384,0.000908047,0.000911384,0.000580771,0.00144138,0.00339788,0.000782931,0.00254767,0
114,0.0397004,0.110112,0.0307116,0.023221,0.00301719,0.00143046,0.00144593,0.000726213,0,0.00146014,0.000303873,0.000739757,0.00153552,0.000739757,0.000491045,0.000216656,0.000728744,0.00543393,0.00229115,0
115,0.196051,0.257405,0.374471,0.139633,0.00776425,0.00114965,0.000437559,0.0023246,0.00300573,0.000916451,0.00143043,0.000232152,0.000746914,0.000232152,0.000277382,0.000917886,0.000897192,0.00147406,0.0046275,0.000956848
116,0.058296,0.100149,0.00597907,0.0254111,0.00642223,0.00368997,0.00175183,9.66112e-05,0.00056451,0.00145687,0.000433131,0.000738098,0.00173635,0.000738098,0.000195978,0.00021617,0.00223726,0.00289466,0.00191478,0
117,0.465032,0.196185,0.561308,0.653043,0.0126216,0.00689562,0.00206632,0.0062226,0.0166606,0.00472126,0.000763231,0.00403641,0.00353755,0.00403641,0.00119082,0.00170757,0.00149537,0.0241218,0.027591,0.00246469
118,0.0566038,0.0433962,0.111321,0.0207547,0.00101332,0.00228492,0.005203,0.00280482,0.000407177,0.00102164,0.000710743,0.00434782,0.00638181,0.00434782,0.00865814,0.00136432,0.00296522,0.000811962,0.00113449,0
119,0.030066,0.0750428,0.0364214,0.0244439,0.00347887,0.00263,0.00249403,0.00282798,0.00222873,0.00116474,0.00045331,0.000784556,0.00147818,0.000784556,0.000608915,0.00106051,0.00126221,0.00145014,0.00228133,0.000663315
120,1.24479,1.17234,1.4775,1.12294,0.0146645,0.00731124,0.00771884,0.00603051,0.00456007,0.00511156,0.068004,0.00478791,0.00401282,0.00478791,0.00143918,0.000793732,0.00230013,0.00620844,0.00969945,0.000744682
121,0.39533,0.359635,0.527375,0.374665,0.0091708,0.0139007,0.00638332,0.0133741,0.0677645,0.0017148,0.00230194,0.00538934,0.00909605,0.00538934,0.00242794,0.00197948,0.00435842,0.00748252,0.00967543,0.00127451
122,0.247728,0.197991,0.224773,0.147298,0.0118148,0.00833088,0.00197819,0.00287463,0.0016513,0.00248594,0.000914608,0.00491977,0.00424819,0.00491977,0.00119133,0.00276649,0.00307792,0.00426312,0.00801407,0.000648881
123,0.072896,0.0828363,0.072896,0.0304838,0.00956491,0.00243844,0.0012792,0.00128495,0.00278872,0.000861185,0.00117135,0.00419943,0.00298861,0.00419943,0.00191146,0.000766696,0.0037195,0.00957397,0.0143966,0.000449573
124,0.0556502,0.0982396,0.0914253,0.0760931,0.00106741,0.00256558,0.000587222,0.000623941,0.0021752,0.00227534,0.000905,0.000373869,0.00197891,0.000373869,0.000967869,0.000821227,0.00144488,0.00160588,0.00117278,0.000385238
125,0.0895398,0.11046,0.279498,0.155649,0.00387626,0.00152009,0.00184609,0.000162258,0.00158015,0.00144996,0.00012124,0.0037189,0.00200131,0.0037189,0.00109715,0.00108917,0.00263023,0.000617344,0.000853188,0
126,0.00832639,0.0815987,0.0183181,0.0199833,0.000726663,0.000736859,0.000631422,0.000753423,0.000583983,0.00117221,0.000482538,0.00075377,0.00042671,0.00075377,0.000764166,0.00180622,0.000872364,0.00209872,0.00117544,0
127,0.0131181,0.0312815,0.00908174,0.00403633,0.000745163,0.000141001,0.000208698,0.00019566,0.000435528,0.000109277,0.000350875,0.000415227,0.000930839,0.000415227,0.000396899,0,0.00158584,0.000744426,0.0001319,0
128,0.0767045,0.116477,0.0610795,0.0625,0.00691349,0.000827011,0.000734445,0.00160664,0.00398502,0.00284579,0.000802614,0.00187041,0.000970604,0.00187041,0.000931172,0.000410847,0.00217918,0.00242328,0.00293362,0.000481822
129,0.102913,0.14466,0.1,0.0504854,0.00723465,0.00655698,0.00214182,0.00207076,0.00413799,0.000630839,0.00149102,0.00215732,0.00142632,0.00215732,0.000763742,0.000702029,0.00450471,0.00599849,0.00725902,0.000658646
130,0.0347574,0.0231716,0.0601014,0.0159305,0.0017014,0.00192245,0.00264577,0.00121684,0.00101573,0.000784171,2.09822e-05,0.00190698,0.00098958,0.00190698,0.00123419,0.00146608,5.41899e-05,0.00324969,0.00274488,0.00196497
131,0.030662,0.0341463,0.0790941,0.0567944,0.0033917,0.00426823,0.00369921,0.00184665,0.00139107,0.00282998,0.00068655,0.00108966,0.00284512,0.00108966,0.00123343,0.0019148,0.00106909,0.00251692,0.00293307,0.000945512
132,0.0284869,0.0595634,0.0214576,0.0284869,0.00218559,0.00258475,0.00204039,0.000812994,0.00171653,0.00148238,0.000428804,0.000669832,0.00264171,0.000669832,0.00029103,0.00246113,0.00130126,0.0034116,0.00305626,0.000250982
133,0.835312,0.188427,0.787834,0.531157,0.00179285,0.00386992,0.000511423,0.00249326,0.00280161,0.00160673,0.0542986,0.00488414,0.00380177,0.00488414,0.000583571,0.00922639,0.00510752,0.00807229,0.025522,0.00201307
134,1.00738,0.731724,0.44668,0.342723,0.00697888,0.00559176,0.00337532,0.00104037,0.00448687,0.00130737,0.00386741,0.0118672,0.00132903,0.0118672,0.0088813,0.0032008,0.0056717,0.0341814,0.0446055,0.00091
135,1.59724,1.24779,0.65631,0.448792,0.0237938,0.0079862,0.00137509,0.00612364,0.0144242,0.00162005,0.00453487,0.0221607,0.0052945,0.0221607,0.00955532,0.0154215,0.0130612,0.0635759,0.09724,0.00442381
136,0.481144,0.245774,0.421326,0.293888,0.0138804,0.0221075,0.00125508,0.00268953,0.00708589,0.000422473,0.000979698,0.0162669,0.00719736,0.0162669,0.00630824,0.0150448,0.0144028,0.0615571,0.0978392,0.00352876
137,0.637415,0.375334,0.439371,0.345093,0.0150665,0.00665586,0.00257528,0.00321919,0.012604,0.00205479,0.00354796,0.0172989,0.00317039,0.0172989,0.0055973,0.0083178,0.0120031,0.0587432,0.0909216,0.00221241
138,0.179927,0.151775,0.505508,0.286414,0.0341825,0.0155637,0.00641301,0.0155056,0.110675,0.00251846,0.00361762,0.0120878,0.00593815,0.0120878,0.00497476,0.0106207,0.00943469,0.0255841,0.03763,0.00166072
139,0.591988,0.485163,0.173591,0.0949555,0.00428292,0.00780894,0.000715993,0.000671262,0.00632363,0.00208876,0.000687868,0.00244207,0.00228106,0.00244207,0.000389047,0.00107283,0.00310893,0.0196563,0.0186179,0.00100654
140,1.02103,1.23364,1.15537,0.908879,0.00439184,0.0170311,0.0028188,0.0013591,0.0129205,0.00075907,0.0271485,0.0230742,0.00331275,0.0230742,0.00490127,0.00523734,0.0120647,0.021043,0.0443447,0
141,0.135379,0.210469,0.171841,0.144043,0.00697983,0.00524624,0.00447984,0.000863328,0.00553144,0.00160291,0.000847326,0.00196089,0.00187477,0.00196089,0.000757308,0.000365461,0.00099962,0.00112079,0.00116084,0.00146947
142,1.65633,1.11795,1.42698,1.04263,0.0143727,0.0172028,0.00175313,0.0280665,0.0698136,0.00159989,0.00474402,0.021287,0.00342563,0.021287,0.0148923,0.0164267,0.0214232,0.0794706,0.116575,0.00985816
143,0.515842,0.520289,0.448583,0.324069,0.00847084,0.00502278,0.00260584,0.00269454,0.00386864,0.00150492,0.00373682,0.00654174,0.00178518,0.00654174,0.00313379,0.00530561,0.0035775,0.0216998,0.0248347,0.00452521
144,0.426601,0.427586,0.224631,0.22266,0.00780455,0.00192733,0.00115466,0.000827811,0.00361445,0.00192048,0.00302611,0.00162163,0.00242354,0.00162163,0.00387514,0.000712404,0.00117969,0.0150513,0.0269668,0.00401028
145,0.609475,0.679898,0.291933,0.253521,0.00816591,0.00137167,0.00220678,0.00124135,0.000690794,0.000970625,0.00163248,0.00242363,0.0020123,0.00242363,0.000671493,0.00129619,0.00306628,0.00877682,0.0198162,0.0069491
146,0.674755,0.630271,0.391103,0.273252,0.0259067,0.00974058,0.000916012,0.00474198,0.0122177,0.00187684,0.00225986,0.00784468,0.00250664,0.00784468,0.00711973,0.0107774,0.00696051,0.0624537,0.0627362,0.00274341
147,2.46729,1.37128,1.13339,0.712829,0.0218451,0.012228,0.00123002,0.00258093,0.0222313,0.00920083,0.00531768,0.0158023,0.00214803,0.0158023,0.0125874,0.0154817,0.0114448,0.0706699,0.0853799,0.00922216
148,0.536193,0.765862,0.549598,0.431635,0.008759,0.0634349,0.00129378,0.144168,0.237886,0.00135488,0.00238234,0.0186807,0.00106862,0.0186807,0.0214414,0.0183519,0.0133087,0.0428801,0.0587566,0.00181878
149,0.0832583,0.115212,0.360036,0.127363,0.0064957,0.00295562,0.00102386,0.001658,0.00211239,0.000292423,0.000599872,0.00122225,0.00155297,0.00122225,0.000649054,0.0025383,0.000471516,0.0111362,0.0168009,0.000915938
150,0.0446299,0.0761974,0.0522496,0.0195936,0.00194869,0.00177453,0.000675391,0.0021341,0.00123328,0.000628702,0.000431072,0.00167224,0.00203306,0.00167224,0.00133202,0.00267617,0.00184647,0.00311178,0.00270343,0.000492311
151,0.251588,0.337685,0.294284,0.185251,0.00694064,0.00323773,0.00216501,0.00189292,0.00302689,0.00149028,0.00134964,0.0031653,0.00290537,0.0031653,0.00152668,0.00122471,0.00372333,0.00467478,0.0038559,0.000478761
152,0.266423,0.551095,0.560827,0.532847,0.00514518,0.241725,0.00301926,0.319469,0.356457,0.00329361,0.00102228,0.052963,0.00872834,0.052963,0.024563,0.0300848,0.0238529,0.129797,0.153675,0.00082531
153,0.00186916,0.0691589,0.0336449,0.0130841,0.00138029,0.00243769,0.000515438,0.00289942,0.00131096,0.00182177,0.0014082,0.00184594,0.00364004,0.00184594,0.00220557,0.000270314,0.00125893,0.00149384,0.00688992,0
154,0.533937,0.542986,0.268477,0.230769,0.00698662,0.00154555,0.0122698,0.000779885,0.00358046,0.000490018,0.00100522,0.0012413,0.00948175,0.0012413,0.000988756,0.000218127,0.00406351,0.000741805,0.000709753,0.00102324
155,0.0760073,0.0682234,0.0485348,0.0398352,0.0113117,0.00774154,0.0038826,0.00346248,0.00368072,0.000793362,0.00151251,0.00546391,0.00794686,0.00546391,0.00282148,0.00198651,0.00455734,0.0282474,0.0351321,0.000931875
156,0.0286807,0.0376036,0.0691523,0.0589547,0.0041931,0.00461616,0.00274617,0.00208028,0.00163332,0.00238122,0.000406298,0.00275375,0.00305941,0.00275375,0.000167124,0.00156693,0.00124012,0.00747403,0.00931403,0.000648571
157,0.33839,0.246042,0.409631,0.324538,0.0155432,0.00546883,0.00386536,0.0032828,0.00765136,0.0046432,0.000688095,0.00211716,0.0019156,0.00211716,0.000259451,0.000286183,0.00172775,0.00267644,0.000448356,0.00178999
158,0.190405,0.733133,0.977511,0.622189,0.00946093,0.00523732,0.0146768,0.00494194,0.00541937,0.00129888,8.68858e-05,0.000616926,0.0459976,0.000616926,0.000196565,0.000433637,0.000560992,9.21697e-05,0.000117583,0
159,0.0433862,0.0420635,0.0814815,0.0563492,0.00273502,0.00178669,0.00260804,0.00189795,0.000813547,0.00266437,0.000413949,0.000696702,0.00200653,0.000696702,0.000242794,0.000114776,0.000970101,0.00285429,0.0025866,0.000358944
160,0.240654,0.147196,0.654206,0.363318,0.00713673,0.00696482,0.00426847,0.00687102,0.00649177,0.000632558,0.00145559,0.00173056,0.00650576,0.00173056,0.00306329,0.00456156,0.004109,0.00481188,0.00879564,0.000792529
161,0.170281,0.0987952,0.538153,0.391165,0.0135343,0.0108493,0.0033224,0.00254379,0.00814682,0.0040882,0.000977519,0.0048916,0.0022228,0.0048916,0.00347518,0.00104543,0.00198362,0.0293066,0.0343109,0.000544904
162,0.633851,0.601036,0.16494,0.174439,0.0116525,0.00915054,0.000803703,0.00267908,0.00647598,0.00350692,0.00113854,0.00586319,0.000988373,0.00586319,0.00232101,0.00262261,0.00526698,0.0145862,0.0246639,0.00322213
163,0.0593742,0.0687361,0.164573,0.0795763,0.00352284,0.00502607,0.0028364,0.00179934,0.00147538,0.00408203,0.000356941,0.00249388,0.00561424,0.00249388,0.00132433,0.00181708,0.00302369,0.0121167,0.0190579,0.000668544
164,0.538615,0.356512,0.706754,0.565973,0.0186341,0.0152647,0.0054421,0.00342597,0.0092404,0.00271583,0.00225437,0.0165112,0.00475139,0.0165112,0.0087431,0.00721236,0.00953315,0.0414432,0.0503184,0.00174
165,0.0401211,0.146858,0.0582892,0.0484481,0.00741962,0.00627611,0.00443594,0.00259315,0.000980185,0.00278728,0.000658057,0.00174439,0.00576748,0.00174439,0.000893248,0.00109476,0.00045321,0.00174519,0.00476939,0.00154066
166,0.0796221,0.120108,0.147099,0.0472335,0.0237364,0.0116286,0.00279108,0.00375063,0.0043685,0.00146146,0.00117314,0.00322084,0.00165985,0.00322084,0.00406951,0.00370816,0.00504969,0.00186671,0.00412778,0.000915526
167,0.456637,0.39056,0.420649,0.19292,0.00340612,0.00217086,0.0035385,0.0021735,0.00225989,0.00210838,0.00367548,9.71067e-05,0.00370879,9.71067e-05,0.000232051,0.000597243,0.00070642,0.00215805,0.00100252,0.000800478
168,0.0321932,0.0643863,0.054326,0.0291751,0.00222874,0.0044984,0.00228875,0.00305608,0.00119409,0.000544738,0.00119521,0.000579563,0.00268098,0.000579563,0.000659502,0.00189138,0.000225864,0.00367997,0.00399766,0.0020475
169,0.52936,0.411043,0.393514,0.223488,0.0109436,0.00346982,0.00290018,0.00096298,0.00397185,0.00313207,0.00276813,0.00100979,0.00107796,0.00100979,0.000229814,0.00266168,0.00183648,0.0024246,0.00316185,0.00118914
170,0.178412,0.471008,0.290812,0.222123,0.0274878,0.00216059,0.00325942,0.00420892,0.0103474,0.00173888,0.000904706,0.00308342,0.00146292,0.00308342,0.00175436,0.00193512,0.00720992,0.00178234,0.00396453,0
171,0.0542936,0.101385,0.0554017,0.0371191,0.00602517,0.00180632,0.00190969,0.000680347,0.00388567,0.00221987,0.000353175,0.00218853,0.00160889,0.00218853,0.00108955,0.00104157,0.00265348,0.00468316,0.00302704,0.000375848
172,0.0298126,0.110733,0.15247,0.0689949,0.00182984,0.00269783,0.001057,0.00148645,0.00225179,0.00193711,0.000691091,0.00105151,0.00139688,0.00105151,0.000893417,0.000862289,0.00152988,0.00366558,0.00438679,0.000577858
173,0.378821,0.630459,0.16976,0.0927948,0.0102238,0.00104239,0.00218259,0.00275184,0.00135466,0.000827574,0.00444453,0.00148244,0.000801914,0.00148244,0.00114506,0.00268396,0.0038807,0.0027517,0.00309658,0.000370308
174,0.00191571,0.0229885,0.0287356,0.00957854,0,0,0,0,0,0,0.000222042,0.000157659,6.54506e-05,0.000157659,0.00175817,0,0.00143365,0.00105995,0.000550897,0
175,0.0459144,0.107782,0.0389105,0.0595331,0.00368314,0.00228355,0.00187774,0.000855067,0.00146948,0.00105344,0.000586294,0.00160113,0.00114327,0.00160113,0.000867258,0.000450173,0.00235866,0.00104057,0.00102739,0.00131985
176,0.13451,0.230067,0.287279,0.178941,0.0119719,0.00399719,0.00432185,0.00192758,0.00377624,0.00566845,0.00181654,0.00230414,0.00338949,0.00230414,0.00119698,0.00272864,0.00323395,0.00207668,0.000572814,0.000825813
177,0.0271659,0.10279,0.122614,0.0330396,0.000492896,0.00191507,0.00187281,0.00042709,0.000950678,0.00103364,0.000468048,0.00151061,0.000777624,0.00151061,0.00134767,0.000637084,0.000769243,0.000451374,0.000921324,0.000498095
178,0.0233438,0.0687697,0.0397476,0.00630915,0.00283777,0.00358512,0.00104388,0.000937891,0.00207635,0.000409946,0.00104206,0.000571153,0.000711327,0.000571153,0.00057903,0.00228104,0.000849877,0.00428594,0.00268848,0.000428016
179,0.013617,0.109787,0.0340426,0.0161702,0.00165688,0.00285409,0.000704066,0.00181522,0.00638229,0.00129031,0.00175092,0.00182106,0.00127938,0.00182106,0.000781075,0.000369237,0.000509524,0.00287765,0.00240289,0.00115473
180,0.0457686,0.110104,0.0962867,0.066494,0.00513058,0.00414288,0.00220274,0.000641865,0.00130451,0.00144953,0.000613059,0.00135031,0.00250781,0.00135031,0.00101898,0.000437101,0.00310202,0.00224301,0.00391687,0.0014646
181,0.0447181,0.118816,0.0494707,0.0272197,0.00420575,0.00226396,0.00172759,0.000684168,0.000594405,0.000772024,0.00106416,0.00144008,0.00236182,0.00144008,0.00158611,0.00103098,0.00197236,0.00323389,0.003846,0.000879332
182,0.157298,0.0744576,0.231262,0.0966469,0.00744811,0.00631595,0.00377333,0.00152977,0.00329878,0.00448554,0.00140024,0.00121743,0.00480133,0.00121743,0.00135764,0.00313767,0.0023248,0.00756338,0.0107381,0.00200712
183,0.0500982,0.132613,0.196464,0.117878,0.00586914,0.00672578,0.00189618,0.0019047,0.00190789,0.00329775,0.000910851,0.000889271,0.00124176,0.000889271,0.000257582,0.00198885,0.00117621,0.00474062,0.00613761,0.00066641
184,0.264368,0.33046,0.0699234,0.059387,0.00347236,0.000579984,0.000726378,0.000557181,0.00237715,0.00031119,0.000471838,0.000867124,0.00153809,0.000867124,0.00251167,0.000692615,0.000931871,0.00129549,0.000926509,0.000649813
185,0.0424208,0.0418552,0.0582579,0.0328054,0.00110115,0.00273984,0.00210563,0.000877371,0.00195298,0.000367514,0.000229451,0.00144301,0.00090824,0.00144301,0.000519097,0.000245393,0.000931222,0.00219064,0.00112378,0.000383713
186,0.0315789,0.0663158,0.0252632,0.0210526,0.000918654,0.000588344,7.25682e-05,0.00136069,0.00102223,0.00148192,0.000579529,0.00155933,0.00190606,0.00155933,0.00124209,0,0.000472651,0.00216788,0.00242163,0
187,0.0312671,0.106418,0.0268788,0.0164564,0.000184126,0.00163518,0.000378167,0.000141817,0.000118378,0.000534637,0.000460953,0.00121889,0.00273622,0.00121889,0.000287677,0.00150726,0.000574717,0.0015344,0.00169217,0.000744273
188,0.0117647,0.0529412,0.0423529,0.0247059,0.000671324,0.000602764,0.000811057,0.00174889,0.000285623,0.00108294,0.000664754,0.000774569,0.00188914,0.000774569,0.000848352,0.00127604,0.00132064,0.00153693,0.00138402,0.00119719
189,0.513514,0.421953,0.350248,0.24545,0.00796109,0.00164421,0.00539959,0.00331542,0.00440416,0.00137383,0.0040436,0.00208809,0.00184677,0.00208809,0.00216948,0.000717905,0.000825553,0.00284836,0.00181686,0.00149676
190,0.0347044,0.0745501,0.0437018,0.0526992,0.000604019,0.000538811,0.0015064,0.000166151,0.000277383,0.00180954,0.000558672,0.00137516,0.000439142,0.00137516,0.00117964,0,0.000961908,0.000316078,0.00248657,0.000871986
191,0.206293,0.327985,0.133153,0.1194,0.00762391,0.00295051,0.003577,0.00232996,0.00384481,0.00162475,0.00155177,0.00471597,0.00239919,0.00471597,0.000874242,0.00394769,0.00463146,0.00504729,0.00466852,0.000424091
192,0.0868753,0.282111,0.195236,0.188697,0.00363725,0.00306744,0.00663316,0.00150941,0.00153714,0.00263021,0.000690238,0.00169132,0.00181917,0.00169132,0.000428661,0.000337735,0.000524309,0.000775283,0.000341893,0.00158432
193,0.0552181,0.109332,0.173937,0.131971,0.00455951,0.00316344,0.00453,0.00249823,0.0035451,0.000837171,0.00200003,0.00204495,0.00279208,0.00204495,0.000217188,0.00159711,0.00239675,0.0021556,0.00522563,0.00112381
194,0.030137,0.103196,0.0757991,0.0237443,0.000429157,0.00034029,0.000125917,0,0.000246352,0.00118678,0.000820337,0.001428,0.00109204,0.001428,0.00431043,0.000132071,0.00300712,0.00182466,0.00105048,0
195,0.02698,0.122715,0.0234987,0.024369,0.00309662,0.000324297,0.0018,0.00106878,0.000328683,0.00103676,0.000554814,0.00114601,0.00107045,0.00114601,0.000912856,0.000125864,0.000455922,0.000267525,0.000955603,0
196,0.0147173,0.087529,0.020914,0.00774593,0.00374402,3.60784e-05,0.00304382,0.00200257,0.00158802,0.000167768,0.000404009,0.00274114,0.00127028,0.00274114,0.000203112,0.00280051,0.001797,0.00271433,0.00216674,0.00157646
197,0.0637523,0.131148,0.217668,0.132058,0.00324045,0.000593881,0.00514851,0.0008241,0.00245679,0.00108491,0.000290292,0.001574,0.002147,0.001574,0.00083585,0.00013171,0.00415757,0.00263153,0.000880943,0.000617855
198,0.386935,0.277387,0.582915,0.253266,0.0013494,0.00683445,0.00367217,0.00188377,0.00493421,0.000544191,0.00235889,0.00206779,0.00309032,0.00206779,0.00118591,0.000726724,0.000676912,0.00247144,0.00317915,0.00136363
199,0.0299539,0.0253456,0.0195853,0.0207373,0.000696074,5.36604e-05,0.00127078,0.000893543,0.00118096,0,0.000567511,0.000189627,0.00114147,0.000189627,0.00196361,0.000333221,0.00155191,0.00056661,0.000301182,0
200,0.0139651,0.0633416,0.0498753,0.0239401,0.00130582,0.000975683,0.00110029,0.000999312,0.000322899,0.00156635,0.000303494,0.000944066,0.00381697,0.000944066,0.000588519,0.000432772,0.00223949,0.00219233,0.00187757,0.00101507
201,0.205584,0.520305,0.446701,0.119289,0.00161867,0.00206879,0.00157477,0.000984258,0.000753123,0,0.000919303,0.000522195,0.000650354,0.000522195,0.000332764,0.000183525,0.00132958,0.00163835,0.00308535,0.00086092
202,0.287749,0.406838,0.0159544,0.017094,0.00248638,0.000849271,0.000903485,0.000957525,0.000614826,0.000123412,0.000363237,0.000562721,0.00192727,0.000562721,0.00037353,0.000824035,0.00221737,0.00115598,0.0037836,0.00231933
203,0.140209,0.261877,0.0706837,0.0486674,0.00140021,0.000107943,0.000958607,0.000299573,0.000250063,0.00112937,0.000738681,0.000476813,0.000514656,0.000476813,0.000759612,0.000167576,0.000953881,0.000890456,0.000817902,0
204,0.0330008,0.0698388,0.0176516,0.0115119,0.000978908,0.000571939,0.00116399,0.000446429,0.000248431,0.000249334,0.000289097,0.000757924,0.00167811,0.000757924,0.000804967,0.000221977,0.000976377,0.000990805,0.000361141,0.0010413
