,p300_processed_1.csv,h3k27ac_processed_5.csv,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,H3K27ac_1.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
1458,66.285,168.764,60.9446,41.0156,75.7888,59.2938,1.4762,0.3234,0.473518,1.05215,3.86443,4.0422,0.0678405
1459,42.6428,153.067,72.791,55.5072,55.5196,25.5167,0.678672,0.523967,0.376062,0.812722,5.67768,8.08576,0.161202
1460,10.2192,38.3215,10.1674,15.6212,2.65552,3.17863,0.077097,0.152229,0.00751332,0.150326,0.148451,0.190185,0.0354136
1461,53.7448,145.457,46.1929,31.5822,44.866,33.158,0.578671,0.329252,0.288376,0.841908,1.34612,2.03188,0.0113067
1462,13.3804,33.3502,14.0861,11.5646,21.0408,13.2604,0.147617,0.0902019,0.094558,0.309343,0.465466,1.32413,0.162817
1463,5.46695,24.2847,3.71944,4.10229,13.7826,7.51175,0.0900465,0.00131109,0.0765342,0.148342,0.35159,0.816959,0.0339203
1464,204.198,474.768,163.596,83.6689,132.126,101.834,1.73615,1.34403,0.642216,1.49608,8.72291,13.4941,0.109837
1465,3.64898,27.73,8.95361,5.93379,7.27531,2.5027,0.231969,0.0366868,0.0354937,0.173483,1.59165,1.86701,0.045227
1466,0.658534,11.4276,1.98697,0.714672,1.74496,1.18508,0.0227322,0.00356908,0.0072309,0.0142813,0.25131,0.163531,0.0
1467,2.4892,29.06,12.0646,7.62006,17.6529,5.52929,0.329837,0.0283358,0.0929587,0.169268,0.647898,1.1348,0.0
1468,28.6656,65.7037,18.7439,8.86818,33.4377,11.7779,0.0403458,0.0372199,0.00747193,0.0403327,1.48229,1.7605,0.0282669
1469,134.977,430.84,183.733,126.634,51.8793,41.5659,1.47059,0.710972,0.2972,1.22592,13.007,19.0641,2.55323
1470,45.4264,178.797,56.8795,86.9556,12.5117,9.47958,0.149979,0.240423,0.639224,0.441324,1.68696,3.41292,0.0379584
1471,25.3568,92.7375,58.1659,57.6913,5.71873,6.94625,0.15143,0.0371475,0.19248,0.381475,1.05101,1.79752,0.013845
1472,3.1454,21.1041,16.3915,11.6036,12.0658,2.58036,0.00443069,0.00523137,0.0149528,0.194729,0.0833681,0.128605,0.0114984
1473,19.3281,85.6139,35.8766,30.173,11.7814,4.85405,0.377621,0.129186,0.111241,0.125344,0.546233,1.17174,0.0306897
1474,7.7706,69.2009,6.45461,27.1292,6.93038,4.76988,0.38468,0.0530923,0.0124813,0.456383,0.875378,1.07636,0.0306897
1475,3.67336,16.6195,1.89473,2.73707,1.92598,2.08414,0.0468129,0.0309576,0.0202141,0.053851,0.186743,0.148926,0.0335613
1476,78.2714,255.603,113.072,85.7209,21.9408,10.8753,1.01889,0.0757679,0.171047,0.464765,3.05236,4.40855,0.604911
1477,62.7207,286.514,63.383,77.4269,35.5519,24.061,0.383137,0.0247617,0.625181,0.357532,2.61183,3.55691,0.808703
1478,70.606,265.116,79.0931,44.3033,35.1206,16.2177,0.305488,0.053124,0.0449407,0.156177,0.888355,1.63968,0.0791472
1479,41.0764,211.663,89.369,94.098,17.8925,15.3484,0.816092,0.467438,0.123664,0.481524,5.1057,7.33726,0.143757
1480,48.5761,131.572,50.5943,47.1963,29.2195,28.5302,0.58233,0.131453,0.485219,0.749573,0.897895,3.16052,0.273623
1481,3.90978,37.8052,5.70159,27.9057,7.93718,16.4956,0.0656551,0.299995,0.0364787,0.15623,0.24099,0.558094,0.0
1482,138.289,417.035,197.332,163.809,72.4154,45.9303,0.233229,0.0668419,0.247245,0.220905,4.72426,5.51969,0.456793
1483,1.98108,20.9957,3.26186,2.65026,5.00219,1.74669,0.0217651,0.0560023,0.0406516,0.0418925,1.34759,1.21936,0.0
1484,5.19842,19.1544,3.09794,1.71227,29.2823,16.5252,0.0348454,0.00833446,0.0979189,0.107294,0.286109,0.380064,0.0696258
1485,13.9849,57.4656,15.6615,12.7108,6.00502,2.89235,0.0900758,0.0127555,0.0484488,0.27844,2.22211,3.2393,0.0309806
1486,51.6791,109.698,33.6553,23.3242,62.6132,43.3276,0.649877,0.237809,1.2963,0.990904,0.229227,1.3582,0.0226135
1487,52.605,220.201,32.1935,35.0295,59.6328,45.1718,0.708004,0.496512,0.611635,1.08108,14.4429,15.5518,0.096915
1488,3.30891,31.539,2.40216,2.64431,11.0618,5.49832,0.4154,0.00330448,0.0354314,0.0404116,0.442409,0.870154,0.162817
1489,33.5455,124.853,25.8937,17.4901,31.4629,22.9736,0.265796,0.468518,0.306008,0.363305,4.39859,6.32398,0.11759
1490,18.7311,65.5741,20.2828,2.77273,17.2563,15.0879,0.181154,0.183738,0.0895505,0.256237,1.29017,2.68903,0.0436118
1491,145.48,413.128,142.337,131.797,70.725,45.4029,2.13381,0.805868,0.336872,0.892806,4.89386,7.52008,0.237522
1492,50.5298,175.709,55.0533,45.3377,16.3368,7.13915,0.145603,0.00654504,0.0557512,0.0250712,0.130284,0.543766,0.319496
1493,0.529475,16.337,1.46487,5.38241,0.400213,0.704243,0.060356,0.105074,0.017433,0.0316179,0.042706,0.154321,0.0226135
1494,1.94845,17.2652,0.767695,1.85093,3.90171,2.35711,0.0987739,0.00897472,0.00072309,0.044942,0.22336,0.0444393,0.160556
1495,7.9298,76.3355,15.1982,16.8042,22.0839,11.0361,0.424516,0.32645,0.263369,0.686828,1.12135,1.27945,0.0226135
1496,59.746,186.013,48.8057,42.1516,101.781,66.5177,0.42569,0.589789,0.216912,1.37463,0.310859,1.03968,0.0605719
1497,50.3032,147.23,40.4661,27.2115,18.2603,14.8221,0.062762,0.0961046,0.0274215,0.109153,0.202175,0.178461,0.101761
1498,0.744895,11.7618,1.34245,2.13608,1.16379,1.52046,0.188953,0.0203687,0.00780302,0.0383907,0.228051,0.136264,0.0096915
1499,144.561,474.65,158.643,107.182,89.7946,54.2962,2.39745,0.411423,0.265615,0.910831,12.3053,15.8853,1.15555
1500,15.5403,71.5686,26.0998,11.4244,30.9224,30.3816,0.751752,0.0653113,0.320209,0.3799,0.732513,1.66106,0.113067
1501,4.82182,17.2069,4.42213,3.94014,5.73961,4.9122,0.180302,0.0969809,0.00905584,0.0315926,0.338598,0.793635,0.019383
1502,107.777,299.471,123.993,100.642,90.875,78.2119,2.42355,1.8527,0.795601,2.74928,7.18162,13.4468,0.219351
1503,111.434,409.856,117.724,102.203,116.852,75.3433,2.65606,1.67507,1.81373,1.6157,6.8607,8.5554,0.260907
1504,115.023,383.138,203.554,145.882,41.583,20.4762,0.226166,0.0724336,0.0721421,0.439175,2.2808,3.1297,0.344856
1505,80.6077,318.503,95.2986,95.3693,34.4775,33.4577,1.38325,0.403277,0.376285,1.0656,2.4504,4.60422,0.215751
1506,89.6004,352.802,178.464,171.499,62.5232,40.065,0.568489,1.41252,0.201578,0.519368,3.48601,5.72889,0.54111
1507,162.76,595.835,186.147,181.795,55.7582,40.5678,0.589282,0.300213,0.0154469,0.635971,2.3244,4.32814,1.20595
1508,3.97654,16.0492,2.51295,6.65516,2.32297,2.82143,0.0384346,0.0499359,0.0662488,0.134581,0.0401454,0.19352,0.0113067
1509,3.40021,49.1691,6.70414,16.9852,2.87235,4.09268,0.318265,0.0468419,0.0383694,0.181256,0.0698448,0.211921,0.0
1510,2.51579,15.201,1.37841,2.65872,1.07988,0.885526,0.0128346,0.0601397,0.0207286,0.0305454,0.122896,0.0679582,0.0113067
1511,1.46052,31.1946,3.07478,5.10134,11.7342,2.86305,0.105544,0.0819247,0.109988,0.182235,0.472396,0.345525,0.0698358
1512,0.782727,22.972,0.251713,1.76635,3.33394,2.29472,0.0104322,0.00988693,0.0333449,0.00794699,0.0608906,0.137715,0.0
1513,1.0527,14.2443,2.03373,7.15859,0.411853,0.211824,0.0292844,0.00595288,0.00072309,0.0691045,0.111737,0.0863338,0.0209983
1514,0.160957,5.66461,0.19683,0.865774,0.908419,0.42203,0.00509779,0.0,0.0175456,0.0313327,0.0137166,0.000838276,0.0
1515,0.32358,8.72558,0.828383,1.98521,0.581433,0.204847,0.0130866,0.00611842,0.00773252,0.0699645,0.0796565,0.135704,0.0351766
1516,0.686139,7.2371,0.521792,1.2671,3.55998,1.31069,0.0158842,0.00429746,0.00144618,0.047776,0.0430791,0.0317194,0.0
1517,10.5741,83.814,11.658,24.4616,19.9478,20.5372,0.0508069,0.0336201,0.0176822,0.01561,0.0057891,0.00296283,0.0226135
1518,0.250962,2.97207,0.780597,0.655443,0.0766539,0.279796,0.020937,0.0145677,0.0866676,0.0195416,0.046977,0.00829834,0.0
1519,0.874427,6.75066,0.362604,3.44469,1.51035,0.280288,0.0285136,0.0289785,0.0325464,0.0446494,0.0266342,0.0201127,0.0306897
1520,0.216641,10.7793,0.740176,3.79365,4.30403,2.92533,0.0281161,0.0276019,0.0115471,0.0812806,0.111274,0.0611091,0.0
1521,0.360968,15.4629,1.35999,6.17441,7.26367,4.55889,0.0838916,0.0244273,0.00775769,0.0773757,0.0899373,0.0803658,0.0209983
1522,1.08811,26.9766,7.81999,9.31558,10.5445,3.97949,0.0245632,0.00393327,0.0248042,0.0470925,0.243855,0.12592,0.0113067
1523,25.5487,128.411,38.6382,70.1849,37.8647,31.0689,0.769246,0.478316,0.358613,1.6167,0.172239,0.491047,0.0423864
1524,1.53996,10.8517,2.39399,3.86892,0.930483,0.824172,0.0596498,0.131765,0.031169,0.00459169,0.117874,0.094958,0.0
1525,1.20201,9.75869,0.671455,0.876714,0.708791,0.259014,0.00480072,0.00358526,0.0394104,0.0547453,0.100446,0.144062,0.101761
1526,0.551952,11.1715,1.49178,4.18751,1.2903,0.399275,0.0778545,0.101552,0.0105576,0.0596852,0.136434,0.22424,0.0113067
1527,0.449342,7.3272,1.14471,2.16472,0.922672,1.20103,0.0351595,0.0109386,0.00072309,0.0853644,0.00235624,0.0875736,0.0
1528,1.35755,12.9327,0.769542,4.85131,2.7418,0.900071,0.0297011,0.0496885,0.00146854,0.0529293,0.0342891,0.0528816,0.0
1529,0.390177,4.77303,0.605186,4.96959,1.33607,1.00082,0.0791266,0.00353547,0.00227732,0.0461702,0.117807,0.0658284,0.0
1530,7.74415,71.6653,14.2849,39.2667,22.7716,11.1787,0.370486,0.0529506,0.0310024,0.366205,0.0253595,0.175862,0.111452
1531,0.0757277,10.3346,0.653795,3.39418,0.563804,1.84481,0.0615959,0.058162,0.0590675,0.0374645,0.128497,0.034449,0.0209983
1532,0.359826,11.9315,1.325,1.60947,5.79937,1.40494,0.158149,0.00819431,0.00162441,0.00525933,0.172974,0.121584,0.0
1533,64.0671,240.471,62.7678,39.2418,75.6045,38.9797,0.65059,0.380949,0.514258,1.03112,1.62123,1.73171,0.30819
1534,75.3153,281.824,113.209,79.3193,30.7295,32.3353,0.202651,0.0818612,0.0112635,0.253518,1.52508,2.44462,0.551828
1535,54.4963,198.997,38.7851,40.4538,48.7805,31.8304,0.0863321,0.132977,0.0700855,0.231479,0.153325,0.15152,0.770798
1536,0.529764,11.895,2.76216,3.89383,1.94728,0.240925,0.00055985,0.018683,0.0,0.0855205,0.0448966,0.044765,0.0
1537,8.64201,34.1098,2.02129,6.28005,7.39248,2.70314,0.161468,0.0318696,0.0484361,0.137285,0.35429,0.323974,0.0226135
1538,0.178727,10.1244,2.42604,3.60928,1.04573,0.0,0.0859364,0.114772,0.00072309,0.015704,0.0874565,0.0339295,0.0
1539,6.16969,23.1944,3.49569,6.8056,4.63368,2.78486,0.0379642,0.00913163,0.100012,0.0563293,0.103134,0.127244,0.0
1540,18.9816,76.2291,22.5997,26.3908,35.4157,33.1949,0.232555,0.166776,0.151729,0.159137,0.1478,0.260663,0.345987
1541,2.21011,28.6135,2.3132,5.54705,7.84605,4.54592,0.100133,0.0323601,0.344845,0.33901,0.193919,0.132612,0.0
1542,0.177518,5.34888,0.0738302,1.09862,0.519377,0.301516,0.139131,0.00131109,0.00602575,0.160047,0.00399267,0.115726,0.0
1543,0.0,1.0435,0.319102,1.38908,0.0433445,0.150629,0.0,0.000655545,0.00904565,0.0149257,0.0294589,0.00836591,0.0
1544,0.352502,17.1547,1.15056,5.94419,1.94397,1.78086,0.177217,0.00327772,0.0151015,0.0654438,0.125613,0.260505,0.0113067
1545,0.875565,9.03679,1.46719,3.26601,2.79692,1.66821,0.0543098,0.109359,0.00257717,0.0649599,0.124212,0.0426687,0.0
1546,13.3313,90.5276,55.563,52.376,17.9455,4.96965,0.0312946,0.100479,0.0103065,0.167209,0.0330997,0.0368942,0.0280268
1547,0.898232,22.0921,3.31611,13.3262,0.810674,0.951782,0.00538831,0.000655545,0.083858,0.0309242,0.2465,0.0334009,0.0096915
1548,17.5395,71.4093,14.6058,45.5416,26.4466,24.5556,0.447599,0.198492,0.144886,0.314239,0.106455,0.0910305,0.0339203
1549,1.67811,22.7481,3.76382,1.92128,2.34171,0.199539,0.0565267,0.0274767,0.0184646,0.0316914,0.18337,0.0986257,0.0
1550,8.06692,68.6918,12.8916,39.3279,6.41199,16.8772,0.0112769,0.00546288,0.00890262,0.0629267,0.0,0.0020504,0.0113067
1551,1.45651,11.6626,3.08156,5.23969,1.19276,1.4816,0.116933,0.015337,0.00272864,0.000748363,0.177358,0.117848,0.0096915
1552,3.2847,31.4465,5.62031,5.33373,29.3725,19.7265,0.225998,0.0898966,0.0303405,0.295585,0.749895,1.16836,0.19872
1553,108.511,332.931,150.409,128.918,91.7476,69.9301,1.08455,0.346658,0.683895,0.759038,0.371751,1.32363,0.032305
1554,153.66,443.943,163.036,115.655,78.6712,52.5163,0.819648,0.711449,0.465796,1.12825,8.70144,12.5902,1.64739
1555,19.2181,118.117,64.2792,102.159,26.4408,14.8556,0.316855,0.154465,0.0370842,0.427247,1.19124,1.5181,0.0419965
1556,7.17277,46.6065,8.20916,12.5799,20.272,12.8244,0.173155,0.298538,0.205572,0.248971,1.44902,2.20907,0.0339203
1557,7.08433,45.0639,11.3043,5.95853,7.59324,2.76378,0.38155,0.172512,0.0715987,0.472826,0.740056,1.77165,0.0113067
1558,133.922,526.183,223.302,183.96,76.9697,58.7511,3.04466,0.521103,1.15167,3.20792,13.525,20.6051,0.909063
1559,30.8034,134.187,33.3248,22.6921,55.043,36.9999,1.03122,0.560796,0.429952,1.22003,6.40316,9.0537,0.032305
1560,51.592,141.903,28.9951,29.6801,50.6633,28.355,0.110493,0.0652005,0.17959,0.356011,2.65185,2.50993,0.447748
1561,16.7537,54.2187,11.6224,9.0777,3.71341,1.44208,0.0754113,0.0841007,0.117694,0.0229252,1.75279,2.66761,0.0113067
1562,61.9942,155.735,55.8581,36.4839,86.7964,69.1289,1.95377,0.318323,0.961567,2.5663,4.0291,5.70962,0.06461
1563,3.95413,34.7152,5.35736,6.62399,11.3524,13.8335,0.26044,0.0680901,0.0149793,0.0736303,0.708951,1.11257,0.032305
1564,503.146,1074.76,479.104,172.768,380.991,234.207,2.64482,0.818256,1.61282,2.27239,4.95958,6.15305,4.74787
1565,192.846,491.872,163.868,95.1609,197.973,152.081,4.98595,1.15651,0.686294,2.39814,28.8107,31.321,1.15571
1566,7.60417,44.0107,5.5967,6.72285,9.91469,8.80372,0.681249,0.24409,0.0639631,0.480638,4.27994,5.88952,0.0436118
1567,86.8309,186.318,74.3696,39.9451,65.9172,42.179,1.71355,0.21309,0.461638,0.882827,6.85665,10.1253,0.045227
1568,204.19,535.541,177.983,125.683,178.253,102.456,3.5064,1.99522,0.811677,2.52735,22.5923,26.6181,0.621872
1569,15.5153,58.5119,23.0384,22.0327,53.3125,38.0706,0.149583,0.0318384,0.232207,0.321671,0.27874,0.878173,0.0
1570,18.9005,87.5978,22.8506,38.9714,18.7661,5.94335,0.486291,0.45925,0.0333383,0.159936,2.38278,2.041,0.0226135
1571,4.61051,44.9835,5.67503,7.30615,15.3022,6.63541,0.0192819,0.0165714,0.103884,0.0573747,0.568773,0.834574,0.0113067
1572,24.1446,82.8037,20.6818,17.7753,55.2461,43.2582,0.21651,0.0277401,0.0181673,0.181675,1.16826,2.34624,0.0339203
1573,76.5371,220.98,60.7792,28.5597,16.6919,15.1501,0.575028,0.145756,0.434304,0.29349,5.64689,10.812,0.696497
1574,116.527,333.659,137.176,70.9984,67.7175,48.5116,0.0163586,0.0214383,0.0445173,0.133554,0.425351,1.59981,0.122759
1575,3.73267,24.2914,2.3179,10.5594,3.25542,5.87857,0.000968211,0.0316931,0.00657355,0.0306959,0.00516945,0.0178119,0.0325069
1576,8.62401,62.2742,10.2779,26.5651,17.1499,21.2363,0.074411,0.0546061,0.183656,0.106368,0.0430566,0.000267585,0.0113067
1577,12.2588,30.8795,8.21121,8.49028,2.13956,3.80006,0.442879,0.0337269,0.0296112,0.0316295,0.488071,0.381256,0.0226135
1578,8.12896,44.5583,7.94472,7.66717,15.4469,6.37048,0.245368,0.0692051,0.0277925,0.457993,1.1179,0.601232,0.0
1579,15.7567,85.22,40.4949,38.0492,20.947,22.2982,1.29897,0.688924,2.08336,2.62731,1.06632,5.17713,0.0851267
1580,3.45614,29.404,9.39569,13.9911,16.3867,15.9725,0.168996,0.0349193,0.180336,0.106869,0.108359,0.526273,0.0096915
1581,15.1798,59.4651,22.3638,21.1333,16.2666,7.11304,0.0771675,0.0151817,0.00124671,0.0438057,0.0866169,0.120796,0.174124
1582,15.8252,48.4703,18.3152,15.3155,17.5994,9.92443,0.0636337,0.0403472,0.105969,0.112759,0.133943,0.303871,0.0113067
1583,3.74666,16.4777,9.10704,16.5342,7.21051,4.83682,0.181734,0.00196663,0.0882666,0.046206,0.0393112,0.086238,0.0
1584,0.16127,10.5966,0.562488,2.49252,0.290862,0.513139,0.00789905,0.142161,0.00156389,0.107162,0.33124,0.298797,0.0
1585,4.31309,22.7503,8.71663,9.23101,23.5122,16.0514,0.011098,0.0452737,0.0361343,0.0202431,0.637465,0.656175,0.0113067
1586,13.4415,77.5227,15.8191,19.9162,12.1486,10.455,0.266136,0.0762167,0.0304459,0.202759,0.387759,0.320014,0.0549185
1587,1.32925,11.1995,0.517217,3.12797,2.2127,0.841446,0.167409,0.0190576,0.00216927,0.00941987,0.258041,0.0864567,0.0113067
1588,0.8762,15.302,1.70253,8.45626,3.08536,1.06257,0.089748,0.0117158,0.0108197,0.073206,0.260494,0.34757,0.0
1589,0.746286,25.6438,3.25817,14.9742,1.29008,3.15901,0.0728337,0.00884986,0.0737379,0.00505478,0.016559,0.00576513,0.0113067
1590,28.8888,103.928,23.2107,38.9177,27.2483,38.249,0.0152447,0.0335343,0.00144618,0.0383683,0.00607068,0.0108095,0.0096915
1591,0.97198,48.0504,7.45123,39.6539,8.09185,8.81157,0.0948065,0.280461,0.02538,0.111815,0.011011,0.022242,0.0096915
1592,3.19267,18.0698,1.93643,3.9306,3.56841,2.94559,0.17789,0.0764346,0.0742034,0.0826802,0.520061,0.942573,0.0209983
1593,122.358,398.405,63.2908,78.7023,92.8156,83.7853,1.88603,0.683104,0.201989,1.34059,13.9378,18.5545,0.558554
1594,1.12928,11.4226,1.20985,0.922166,3.39425,0.949299,0.0808146,0.115559,0.0542902,0.0499582,0.475128,0.238767,0.0113067
1595,0.434121,9.45953,0.93953,0.977118,0.452602,0.379567,0.00555511,0.0139573,0.00231737,0.111623,0.141014,0.0695014,0.0
1596,2.1529,19.7478,3.56027,5.97927,2.7795,1.3119,0.0336006,0.0289448,0.0318853,0.246615,0.155672,0.296246,0.0
1597,2.70998,13.7873,3.71038,5.60763,4.38446,4.01088,0.104979,0.0137664,0.0738981,0.0660598,0.243399,0.24503,0.196737
1598,2.63443,37.7483,6.34184,5.79961,4.6269,5.70126,0.0876286,0.0815513,0.0162028,0.392799,0.576078,0.592419,0.0339203
1599,15.3798,69.117,13.2246,21.761,28.7381,17.1129,0.334743,0.278837,0.0734401,0.418631,0.837189,1.6218,0.324504
1600,1.25515,24.9988,1.86088,3.80435,1.43535,1.34612,0.238498,0.00961466,0.0575691,0.0968143,0.298477,0.644586,0.0436118
1601,0.0645348,5.72935,0.520938,4.75869,0.719044,0.468883,0.0502475,0.0404387,0.0496275,0.0445418,0.021834,0.0704861,0.0113067
1602,52.6987,230.558,110.59,91.123,15.9822,10.6627,0.683238,0.570271,0.375209,0.510238,3.60347,3.42891,0.032305
1603,1.38338,14.2902,1.87962,8.93398,14.3996,7.85573,0.0627979,0.0697452,0.039605,0.106315,0.216091,0.410322,0.0753783
1604,23.9288,145.496,58.4122,64.162,58.6664,35.1864,0.880778,0.214418,0.567107,0.698282,1.67315,2.46438,0.0226135
1605,29.6194,184.288,74.3839,116.865,14.2434,15.2429,0.33472,0.710035,0.137027,1.21758,2.72459,4.63796,0.032305
1606,65.6096,188.031,83.3371,73.9226,31.952,22.7179,0.101745,0.0043703,0.0453281,0.0378479,0.979248,0.569213,0.0209983
1607,71.7194,178.324,53.0699,42.9397,63.7689,49.5221,0.977259,0.101971,0.22696,0.284679,0.135085,0.131737,0.0226135
1608,145.872,535.189,139.469,181.31,236.575,183.861,2.50977,1.14409,0.888116,2.90502,4.47285,5.23694,0.0113067
1609,3.71345,39.4075,2.59471,3.31697,47.9496,23.9165,0.153348,0.0108165,0.0870207,0.234901,0.285419,0.595926,0.0339203
1610,35.5919,153.763,38.0756,48.8496,106.305,67.8206,0.861481,0.298055,0.161307,0.574651,2.70974,4.19319,0.067005
1611,38.6038,119.291,41.4492,32.9113,61.6273,47.1679,0.499117,0.296947,0.118488,0.958015,1.15005,2.87704,0.185431
1612,206.729,451.363,161.904,76.3172,197.213,134.521,1.63283,1.01919,0.696689,2.1132,7.42664,8.2061,0.30819
1613,9.21697,51.1084,10.3876,6.45755,31.7907,16.9966,0.182321,0.214852,0.113467,0.168586,0.934049,0.889417,0.0339203
1614,25.6732,90.0525,21.2619,30.0416,80.3371,67.3526,1.08178,0.319491,1.30141,0.908694,0.648328,0.484979,0.0339203
1615,35.7409,134.724,44.5953,45.912,67.1095,50.5064,1.0254,0.896563,0.649501,1.09867,4.29001,9.28366,0.0610039
1616,18.0061,81.3748,13.591,13.0686,20.4739,18.8975,1.12522,0.208085,0.59468,0.727616,0.582143,1.39092,0.0436118
1617,4.8987,20.7071,10.2222,11.0368,14.794,5.5117,0.0778372,0.0370734,0.0846335,0.0556685,0.830634,0.975308,0.0
1618,0.648323,18.0862,3.04618,4.02146,0.489646,0.232686,0.0565907,0.0263007,0.00220209,0.092163,0.0807451,0.319531,0.0113067
1619,1.86025,15.7453,4.82495,6.6663,5.27018,6.65082,0.139154,0.010513,0.0159221,0.214387,0.509478,1.35921,0.0
1620,0.892799,17.7741,2.42372,1.47873,5.57313,3.18298,0.150969,0.00599355,0.0079432,0.0785128,0.246527,0.1618,0.0
1621,3.3849,36.5448,5.69265,9.74019,67.5987,37.1464,0.0229389,0.119027,0.0257473,0.114873,0.154249,0.120075,0.0113067
1622,1.97002,37.2489,3.0922,16.1472,59.278,29.0969,0.0643488,0.0172228,0.0978773,0.129332,0.0592244,0.0860194,0.0113067
1623,3.11345,56.5793,13.0397,39.603,21.7356,14.038,0.00436534,0.0445131,0.00930822,0.130963,0.0775115,0.0337553,0.0226135
1624,22.1094,167.339,57.1783,128.133,30.347,36.4607,0.751526,0.135521,0.998428,0.363065,1.7628,1.63789,0.0522581
1625,8.12447,36.8388,7.3348,16.7378,18.7129,16.966,0.00913799,0.0305887,0.104067,0.122375,0.275121,0.601193,0.0209983
1626,0.49704,10.3958,1.22451,1.68657,2.42023,0.405784,0.0414114,0.0253676,0.1522,0.0584484,0.153212,0.258798,0.0
1627,0.721773,21.1657,5.14318,3.46591,8.82794,4.65125,0.000825047,0.00966763,0.00929178,0.084289,0.143988,0.260745,0.0096915
1628,0.741515,12.8571,3.24432,6.39024,2.35413,2.65741,0.0248301,0.0301052,0.0244341,0.186514,0.982448,0.904684,0.0096915
1629,13.192,83.5086,16.4598,21.5884,34.0558,20.7495,0.119349,0.0770254,0.0712219,0.374635,0.362409,0.561164,0.0226135
1630,16.319,93.7237,21.4619,16.2947,22.807,23.9881,0.423753,0.0923868,0.118808,0.492221,0.611184,0.653186,0.155064
1631,28.8431,112.022,31.8805,42.0298,36.622,24.0062,1.34573,0.305818,0.207612,0.711731,0.355001,0.401982,0.0
1632,2.97738,28.2485,2.88315,1.73302,1.68478,3.54985,0.0340277,0.00502585,0.00452883,0.127141,1.93014,1.74334,0.096915
1633,29.2042,93.1384,48.5374,36.9654,19.8739,14.649,0.167317,0.135094,0.0101233,0.30791,1.17861,1.16161,0.0395736
1634,2.62638,22.8203,4.1223,8.97591,13.3615,6.47403,0.0295218,0.0403591,0.174491,0.123081,0.26546,0.500565,0.0
1635,8.75139,52.935,11.7551,14.3605,2.29458,2.29805,0.121723,0.0121821,0.0159797,0.189149,0.557003,0.70555,0.0511496
1636,4.81933,29.8953,4.93758,4.79992,23.1324,8.73278,0.119193,0.0176377,0.195698,0.0401539,0.502088,0.519641,0.0375235
1637,14.2953,82.2861,18.1549,19.3964,34.1811,18.4683,0.302237,0.0862704,0.04952,0.190522,0.174348,0.438356,0.0339203
1638,8.91104,56.0896,16.5326,20.6901,9.316,6.57943,0.722981,0.16918,0.0145995,0.203343,0.315325,0.899729,0.0226135
1639,26.761,75.4694,4.77063,6.48919,53.9343,24.8142,0.214249,0.063866,0.00144618,0.124733,2.70676,1.95984,0.12046
1640,30.2872,92.9619,52.664,33.8222,23.543,14.3842,0.580742,0.303875,0.174494,0.583536,1.03805,1.65983,0.0605719
1641,21.0158,89.0493,28.0006,17.7178,13.2017,13.2876,0.58217,0.0769178,0.0361373,0.194465,0.691102,1.66793,0.0533032
1642,85.0115,326.515,122.241,120.437,33.8287,36.8212,4.80159,1.35573,0.960173,3.32373,20.853,32.1268,0.261186
1643,78.7637,232.188,47.629,27.8766,108.478,70.1321,1.1936,0.67584,0.624017,0.897861,1.58908,3.28634,0.734504
1644,41.0009,153.081,31.5235,33.2789,56.849,45.3899,0.126939,0.875577,0.400903,0.146271,1.10892,0.497184,0.243741
1645,79.1527,240.551,82.8405,67.923,68.9716,60.7624,1.06785,0.71552,0.306803,1.02075,1.30847,3.02196,0.0339203
1646,2.65229,20.6232,4.48926,3.87088,3.23158,0.873824,0.00567494,0.00595288,0.0538703,0.0509383,0.071683,1.12169,0.0113067
